-1.07, 2.41, 9.00, -0.31, -0.02, -0.14, 10.69, 10.44, -33.75, 0.0293,
-1.07, 2.41, 9.00, -0.31, -0.02, -0.14, 8.88, 18.94, -32.94, 0.0410,
2.72, -5.40, 8.39, -0.31, -0.02, -0.14, 8.88, 18.94, -32.94, 0.0430,
2.72, -5.40, 8.39, -0.31, -0.02, -0.14, 8.88, 18.94, -32.94, 0.0469,
2.72, -5.40, 8.39, -0.31, -0.02, -0.14, 8.88, 18.94, -32.94, 0.0508,
2.72, -5.40, 8.39, -0.31, -0.02, -0.14, 8.88, 18.94, -32.94, 0.0527,
2.72, -5.40, 8.39, -0.31, -0.02, -0.14, 8.88, 18.94, -32.94, 0.0566,
2.72, -5.40, 8.39, -0.31, -0.02, -0.14, 8.88, 18.94, -32.94, 0.0605,
3.03, -5.21, 7.93, -0.24, 0.16, -0.04, 8.19, 18.06, -34.69, 0.1426,
3.03, -5.21, 7.93, -0.24, 0.16, -0.04, 8.19, 18.06, -34.69, 0.1426,
3.03, -5.21, 7.93, -0.24, 0.16, -0.04, 8.19, 18.06, -34.69, 0.1445,
3.03, -5.21, 7.93, -0.24, 0.16, -0.04, 8.19, 18.06, -34.69, 0.1484,
3.03, -5.21, 7.93, -0.24, 0.16, -0.04, 8.19, 18.06, -34.69, 0.1504,
3.03, -5.21, 7.93, -0.24, 0.16, -0.04, 8.19, 18.06, -34.69, 0.1543,
3.03, -5.21, 7.93, -0.24, 0.16, -0.04, 8.19, 18.06, -34.69, 0.1582,
3.10, -5.13, 7.70, 0.05, -0.06, 0.08, 8.69, 17.94, -34.31, 0.2422,
3.10, -5.13, 7.70, 0.05, -0.06, 0.08, 8.69, 17.94, -34.31, 0.2441,
3.10, -5.13, 7.70, 0.05, -0.06, 0.08, 8.69, 17.94, -34.31, 0.2480,
3.10, -5.13, 7.70, 0.05, -0.06, 0.08, 8.69, 17.94, -34.31, 0.2520,
3.10, -5.13, 7.70, 0.05, -0.06, 0.08, 8.69, 17.94, -34.31, 0.2539,
2.68, -5.67, 8.04, 0.05, -0.06, 0.08, 8.69, 17.94, -34.31, 0.2617,
2.68, -5.67, 8.04, 0.05, -0.06, 0.08, 8.69, 17.94, -34.31, 0.2637,
2.68, -5.67, 8.04, 0.10, -0.02, 0.07, 8.69, 17.94, -34.31, 0.2715,
2.91, -5.21, 7.93, -0.11, 0.08, -0.06, 8.00, 18.25, -35.75, 0.3574,
2.91, -5.21, 7.93, -0.11, 0.08, -0.06, 8.00, 18.25, -35.75, 0.3594,
2.91, -5.21, 7.93, -0.11, 0.08, -0.06, 8.00, 18.25, -35.75, 0.3613,
2.91, -5.21, 7.93, -0.06, 0.03, -0.02, 8.00, 18.25, -35.75, 0.3691,
2.91, -5.21, 7.93, -0.06, 0.03, -0.02, 8.00, 18.25, -35.75, 0.3711,
2.91, -5.21, 7.93, -0.06, 0.03, -0.02, 8.00, 18.25, -35.75, 0.3730,
2.91, -5.21, 7.93, -0.06, 0.03, -0.02, 8.00, 18.25, -35.75, 0.3770,
2.91, -5.21, 7.93, -0.06, 0.03, -0.02, 8.00, 18.25, -35.75, 0.3828,
2.87, -5.44, 8.08, 0.01, -0.02, 0.01, 10.44, 18.81, -35.00, 0.4707,
2.87, -5.44, 8.08, 0.01, -0.02, 0.01, 10.44, 18.81, -35.00, 0.4727,
2.87, -5.44, 8.08, 0.01, -0.02, 0.01, 10.44, 18.81, -35.00, 0.4746,
2.99, -5.21, 8.01, 0.01, -0.02, 0.01, 10.44, 18.81, -35.00, 0.4805,
2.99, -5.21, 8.01, 0.01, -0.02, 0.01, 10.44, 18.81, -35.00, 0.4824,
2.99, -5.21, 8.01, 0.01, -0.02, 0.01, 8.38, 18.56, -32.75, 0.4902,
2.99, -5.21, 8.01, 0.01, -0.02, 0.01, 8.38, 18.56, -32.75, 0.4922,
3.03, -5.25, 8.01, -0.01, 0.00, -0.01, 8.94, 18.19, -35.31, 0.5762,
3.03, -5.25, 8.01, -0.01, 0.00, -0.01, 8.94, 18.19, -35.31, 0.5801,
3.03, -5.25, 8.01, -0.01, 0.00, -0.01, 8.94, 18.19, -35.31, 0.5820,
3.03, -5.25, 8.01, -0.01, 0.00, -0.01, 8.94, 18.19, -35.31, 0.5840,
3.03, -5.25, 8.01, -0.01, 0.00, -0.01, 10.56, 19.25, -33.31, 0.5898,
3.03, -5.25, 8.01, -0.01, 0.00, -0.01, 10.56, 19.25, -33.31, 0.5938,
3.03, -5.25, 8.01, -0.01, 0.00, -0.01, 10.56, 19.25, -33.31, 0.5977,
3.03, -5.25, 8.01, -0.01, 0.00, -0.01, 10.56, 19.25, -33.31, 0.5996,
2.95, -5.25, 8.08, 0.01, -0.03, -0.00, 8.06, 17.50, -34.44, 0.7617,
2.95, -5.25, 8.08, -0.02, 0.01, -0.00, 8.06, 17.50, -34.44, 0.7676,
2.95, -5.25, 8.08, -0.02, 0.01, -0.00, 8.06, 17.50, -34.44, 0.7715,
2.95, -5.25, 8.08, -0.02, 0.01, -0.00, 8.06, 17.50, -34.44, 0.7734,
2.95, -5.25, 8.08, -0.02, 0.01, -0.00, 8.06, 17.50, -34.44, 0.7754,
2.95, -5.25, 8.08, -0.02, 0.01, -0.00, 8.06, 17.50, -34.44, 0.7793,
2.95, -5.25, 8.08, -0.02, 0.01, -0.00, 8.06, 17.50, -34.44, 0.7813,
2.99, -5.29, 8.16, -0.03, 0.00, -0.04, 8.75, 18.50, -34.63, 0.8711,
2.99, -5.29, 8.16, -0.03, 0.00, -0.04, 8.75, 18.50, -34.63, 0.8730,
2.99, -5.29, 8.16, -0.03, 0.00, -0.04, 8.75, 18.50, -34.63, 0.8770,
2.99, -5.29, 8.16, -0.03, 0.00, -0.04, 8.75, 18.50, -34.63, 0.8789,
2.99, -5.29, 8.16, -0.03, 0.00, -0.04, 8.75, 18.50, -34.63, 0.8809,
2.99, -5.29, 8.16, -0.03, 0.00, -0.04, 8.75, 18.50, -34.63, 0.8848,
3.03, -5.17, 8.12, -0.03, 0.00, -0.04, 9.31, 18.75, -32.56, 0.8965,
3.03, -5.17, 8.12, -0.03, 0.00, -0.04, 9.31, 18.75, -32.56, 0.9004,
2.99, -5.25, 8.04, -0.04, -0.03, -0.04, 8.63, 18.69, -35.63, 0.9824,
2.99, -5.25, 8.04, -0.04, -0.03, -0.04, 9.56, 19.44, -32.44, 0.9902,
2.99, -5.25, 8.04, -0.04, -0.03, -0.04, 9.56, 19.44, -32.44, 0.9922,
2.99, -5.25, 8.04, -0.04, -0.03, -0.04, 9.56, 19.44, -32.44, 0.9961,
2.99, -5.25, 8.04, -0.04, -0.03, -0.04, 9.56, 19.44, -32.44, 1.0000,
2.99, -5.25, 8.04, -0.04, -0.03, -0.04, 9.56, 19.44, -32.44, 1.0020,
2.99, -5.25, 8.04, -0.04, -0.03, -0.04, 9.56, 19.44, -32.44, 1.0039,
2.95, -5.21, 7.89, -0.02, 0.00, -0.03, 9.38, 20.13, -34.13, 1.0918,
2.95, -5.21, 7.89, -0.02, 0.00, -0.03, 9.38, 20.13, -34.13, 1.0957,
2.95, -5.21, 7.89, -0.02, 0.00, -0.03, 9.38, 20.13, -34.13, 1.0977,
2.95, -5.21, 7.89, -0.02, 0.00, -0.03, 9.38, 20.13, -34.13, 1.1016,
2.95, -5.21, 7.89, -0.02, 0.00, -0.03, 9.38, 20.13, -34.13, 1.1035,
3.03, -5.32, 8.01, -0.02, 0.00, -0.03, 9.38, 20.13, -34.13, 1.1094,
3.03, -5.32, 8.01, -0.02, 0.00, -0.03, 9.38, 20.13, -34.13, 1.1113,
3.03, -5.32, 8.01, -0.01, -0.07, 0.00, 9.38, 20.13, -34.13, 1.1191,
3.07, -5.32, 7.97, -0.02, -0.13, -0.04, 8.69, 19.13, -33.94, 1.2793,
