6.44, -1.34, 1.99, 0.03, -0.55, -1.05, -35.94, 28.38, 2.25, 4.8281,
6.44, -1.34, 1.99, 0.03, -0.55, -1.05, -35.94, 28.38, 2.25, 4.8281,
6.44, -1.34, 1.99, 0.03, -0.55, -1.05, -35.94, 28.38, 2.25, 4.8281,
6.44, -1.34, 1.99, 0.03, -0.55, -1.05, -35.94, 28.38, 2.25, 4.8281,
6.44, -1.34, 1.99, 0.03, -0.55, -1.05, -35.94, 28.38, 2.25, 4.8438,
6.44, -1.34, 1.99, 0.03, -0.55, -1.05, -37.56, 25.69, 3.00, 4.8438,
8.20, -2.64, 3.48, 0.03, -0.55, -1.05, -37.56, 25.69, 3.00, 4.8438,
8.96, -2.91, 3.79, 0.69, -1.45, -2.88, -39.69, 23.38, 4.13, 4.9375,
8.96, -2.91, 3.79, 0.69, -1.45, -2.88, -39.69, 23.38, 4.13, 4.9375,
8.96, -2.91, 3.79, 0.69, -1.45, -2.88, -39.69, 23.38, 4.13, 4.9375,
17.20, -3.83, 4.67, 0.69, -1.45, -2.88, -42.25, 16.88, 7.31, 4.9531,
17.20, -3.83, 4.67, 0.69, -1.45, -2.88, -42.25, 16.88, 7.31, 4.9531,
17.20, -3.83, 4.67, 0.69, -1.45, -2.88, -42.25, 16.88, 7.31, 4.9531,
17.20, -3.83, 4.67, 0.69, -1.45, -2.88, -42.25, 16.88, 7.31, 4.9531,
17.20, -3.83, 4.67, 0.69, -1.45, -2.88, -42.25, 16.88, 7.31, 4.9531,
15.67, -3.41, 3.87, 0.83, -0.80, -1.54, -43.75, 6.56, 13.06, 5.0469,
15.67, -3.41, 3.87, 0.83, -0.80, -1.54, -43.75, 6.56, 13.06, 5.0469,
15.67, -3.41, 3.87, 0.83, -0.80, -1.54, -43.75, 6.56, 13.06, 5.0469,
15.67, -3.41, 3.87, 0.83, -0.80, -1.54, -43.75, 6.56, 13.06, 5.0625,
15.67, -3.41, 3.87, 0.83, -0.80, -1.54, -43.75, 6.56, 13.06, 5.0625,
15.67, -3.41, 3.87, 0.83, -0.80, -1.54, -43.75, 6.56, 13.06, 5.0625,
15.67, -3.41, 3.87, 0.83, -0.80, -1.54, -43.75, 6.56, 13.06, 5.0625,
7.05, -1.57, 2.34, -0.30, -0.32, -0.31, -43.13, 5.88, 11.38, 5.1406,
7.05, -1.57, 2.34, -0.30, -0.32, -0.31, -43.13, 5.88, 11.38, 5.1563,
7.05, -1.57, 2.34, -0.30, -0.32, -0.31, -43.13, 5.88, 11.38, 5.1563,
7.05, -1.57, 2.34, -0.30, -0.32, -0.31, -43.13, 5.88, 11.38, 5.1563,
7.05, -1.57, 2.34, -0.30, -0.32, -0.31, -43.13, 5.88, 11.38, 5.1563,
6.47, -2.38, 1.65, -0.30, -0.32, -0.31, -43.13, 5.88, 11.38, 5.1719,
6.47, -2.38, 1.65, -0.30, -0.32, -0.31, -43.13, 5.88, 11.38, 5.1719,
6.59, -2.07, 1.61, -0.64, -0.11, -1.19, -43.25, 6.56, 10.13, 5.3281,
6.59, -2.07, 1.61, -0.64, -0.11, -1.19, -43.25, 6.56, 10.13, 5.3281,
6.59, -2.07, 1.61, -0.64, -0.11, -1.19, -43.25, 6.56, 10.13, 5.3281,
6.59, -2.07, 1.61, -0.64, -0.11, -1.19, -43.25, 6.56, 10.13, 5.3281,
6.59, -2.07, 1.61, -0.64, -0.11, -1.19, -43.25, 6.56, 10.13, 5.3438,
6.59, -2.07, 1.61, -0.64, -0.11, -1.19, -43.38, 1.44, 11.00, 5.3438,
11.45, -3.26, 3.71, -0.64, -0.11, -1.19, -43.38, 1.44, 11.00, 5.3438,
11.45, -3.26, 3.71, -0.64, -0.11, -1.19, -43.38, 1.44, 11.00, 5.3594,
13.57, -2.95, 4.45, 0.43, -0.40, -0.60, -42.75, -4.13, 13.13, 5.4375,
13.57, -2.95, 4.45, 0.43, -0.40, -0.60, -42.75, -4.13, 13.13, 5.4531,
12.76, -2.49, 5.82, 0.43, -0.40, -0.60, -42.75, -4.13, 13.13, 5.4531,
12.76, -2.49, 5.82, 0.43, -0.40, -0.60, -42.75, -4.13, 13.13, 5.4531,
12.76, -2.49, 5.82, 0.43, -0.40, -0.60, -42.75, -4.13, 13.13, 5.4531,
12.76, -2.49, 5.82, 0.43, -0.40, -0.60, -42.75, -4.13, 13.13, 5.4531,
12.76, -2.49, 5.82, 0.43, -0.40, -0.60, -42.75, -4.13, 13.13, 5.4688,
12.76, -2.03, 5.13, -0.41, 1.40, 2.93, -42.25, -0.69, 10.63, 5.6250,
12.76, -2.03, 5.13, -0.41, 1.40, 2.93, -42.25, -0.69, 10.63, 5.6250,
6.71, -0.65, 2.26, -0.41, 1.40, 2.93, -42.25, -0.69, 10.63, 5.6406,
