9.23, 0.80, 1.04, -0.10, 0.01, 0.08, -37.13, 3.63, -21.81, 0.0313,
9.23, 0.80, 1.04, 0.20, -0.06, -0.09, -37.13, 3.63, -21.81, 0.0313,
9.00, -0.15, 1.15, 0.20, -0.06, -0.09, -37.13, 3.63, -21.81, 0.0469,
9.00, -0.15, 1.15, 0.20, -0.06, -0.09, -37.13, 3.63, -21.81, 0.0469,
9.00, -0.15, 1.15, 0.20, -0.06, -0.09, -37.13, 3.63, -21.81, 0.0469,
9.00, -0.15, 1.15, 0.20, -0.06, -0.09, -37.13, 3.63, -21.81, 0.0469,
9.00, -0.15, 1.15, 0.20, -0.06, -0.09, -34.94, 4.94, -18.81, 0.0625,
9.00, -0.15, 1.15, 0.20, -0.06, -0.09, -34.94, 4.94, -18.81, 0.0625,
9.61, 0.11, 1.23, -0.26, 0.05, -0.02, -34.63, 5.50, -21.94, 0.1406,
9.61, 0.11, 1.23, -0.26, 0.05, -0.02, -34.63, 5.50, -21.94, 0.1406,
9.61, 0.11, 1.23, -0.26, 0.05, -0.02, -34.63, 5.50, -21.94, 0.1406,
9.61, 0.11, 1.23, -0.26, 0.05, -0.02, -34.44, 5.94, -20.69, 0.1563,
9.61, 0.11, 1.23, -0.26, 0.05, -0.02, -34.44, 5.94, -20.69, 0.1563,
9.61, 0.11, 1.23, -0.26, 0.05, -0.02, -34.44, 5.94, -20.69, 0.1563,
9.43, -0.46, 1.30, -0.26, 0.05, -0.02, -34.44, 5.94, -20.69, 0.1719,
9.77, -0.23, 1.30, 0.05, -0.04, -0.05, -34.06, 7.19, -18.31, 0.2500,
9.77, -0.23, 1.30, 0.05, -0.04, -0.05, -34.06, 7.19, -18.31, 0.2500,
9.58, -0.38, 1.23, 0.05, -0.04, -0.05, -34.06, 7.19, -18.31, 0.2656,
9.58, -0.38, 1.23, 0.05, -0.04, -0.05, -34.06, 7.19, -18.31, 0.2656,
9.58, -0.38, 1.23, 0.05, -0.04, -0.05, -34.06, 7.19, -18.31, 0.2656,
9.58, -0.38, 1.23, 0.05, -0.04, -0.05, -34.06, 7.19, -18.31, 0.2656,
9.58, -0.38, 1.23, 0.05, -0.04, -0.05, -34.06, 7.19, -18.31, 0.2656,
9.58, -0.38, 1.23, 0.05, -0.04, -0.05, -34.06, 7.19, -18.31, 0.2656,
9.50, -0.42, 1.23, -0.07, -0.04, 0.00, -34.87, 7.06, -21.56, 0.3594,
9.50, -0.42, 1.23, -0.07, -0.04, 0.00, -34.87, 7.06, -21.56, 0.3594,
9.50, -0.42, 1.23, -0.07, -0.04, 0.00, -34.87, 7.06, -21.56, 0.3750,
9.50, -0.42, 1.23, -0.07, -0.04, 0.00, -34.87, 7.06, -21.56, 0.3750,
9.50, -0.42, 1.23, -0.07, -0.04, 0.00, -34.87, 7.06, -21.56, 0.3750,
9.50, -0.42, 1.23, -0.07, -0.04, 0.00, -34.87, 7.06, -21.56, 0.3906,
9.65, -0.38, 1.34, -0.10, -0.01, -0.01, -34.87, 7.06, -21.56, 0.3906,
9.61, -0.46, 1.30, -0.04, -0.02, 0.01, -33.88, 7.50, -19.88, 0.4688,
9.61, -0.46, 1.30, -0.04, -0.02, 0.01, -33.88, 7.50, -19.88, 0.4688,
9.54, -0.27, 1.34, -0.10, 0.00, -0.00, -33.88, 7.50, -19.88, 0.4844,
9.54, -0.27, 1.34, -0.10, 0.00, -0.00, -33.88, 7.50, -19.88, 0.4844,
9.54, -0.27, 1.34, -0.10, 0.00, -0.00, -33.88, 7.50, -19.88, 0.4844,
9.54, -0.27, 1.34, -0.10, 0.00, -0.00, -33.88, 7.50, -19.88, 0.4844,
9.54, -0.27, 1.34, -0.10, 0.00, -0.00, -33.88, 7.50, -19.88, 0.5000,
9.54, -0.27, 1.34, -0.10, 0.00, -0.00, -33.88, 7.50, -19.88, 0.5000,
9.73, -0.46, 1.49, -0.10, 0.03, 0.01, -34.31, 7.88, -20.25, 0.5781,
9.73, -0.46, 1.49, -0.10, 0.03, 0.01, -34.31, 7.88, -20.25, 0.5781,
9.73, -0.46, 1.49, -0.10, 0.03, 0.01, -34.31, 7.88, -20.25, 0.5938,
9.73, -0.46, 1.49, -0.10, 0.03, 0.01, -34.31, 7.88, -20.25, 0.5938,
9.73, -0.46, 1.49, -0.10, 0.03, 0.01, -34.31, 7.88, -20.25, 0.5938,
9.73, -0.46, 1.49, -0.10, 0.03, 0.01, -34.31, 7.88, -20.25, 0.5938,
9.81, -0.46, 1.53, -0.10, 0.03, 0.01, -35.25, 7.50, -19.25, 0.6094,
9.81, -0.46, 1.61, 0.09, 0.07, -0.07, -33.81, 7.44, -21.81, 0.6875,
9.81, -0.46, 1.61, 0.09, 0.07, -0.07, -33.81, 7.44, -21.81, 0.6875,
9.84, -0.23, 1.46, 0.09, 0.07, -0.07, -33.81, 7.44, -21.81, 0.7031,
9.84, -0.23, 1.46, 0.09, 0.07, -0.07, -34.31, 6.38, -19.94, 0.7031,
9.84, -0.23, 1.46, 0.09, 0.07, -0.07, -34.31, 6.38, -19.94, 0.7031,
9.84, -0.23, 1.46, 0.09, 0.07, -0.07, -34.31, 6.38, -19.94, 0.7031,
9.84, -0.23, 1.46, 0.09, 0.07, -0.07, -34.31, 6.38, -19.94, 0.7188,
9.84, -0.23, 1.46, 0.09, 0.07, -0.07, -34.31, 6.38, -19.94, 0.7188,
9.80, -0.11, 1.34, 0.19, 0.09, -0.11, -34.94, 4.44, -21.63, 0.7969,
9.80, -0.11, 1.34, 0.19, 0.09, -0.11, -34.94, 4.44, -21.63, 0.8125,
9.80, -0.11, 1.34, 0.19, 0.09, -0.11, -34.94, 4.44, -21.63, 0.8125,
